withdrawal_amount,channel_deviation_score,velocity_10m,velocity_24h,distance_from_last_terminal_km,is_off_hours,failed_auth_attempts,amount_to_avg_ratio,pattern_name,is_fraud
700.0,0.0306,0,0,12.42,0,0,0.34,Normal Baseline Cash Withdrawal,0
1200.0,0.0314,0,5,6.28,0,0,0.58,Normal Baseline Cash Withdrawal,0
4300.0,0.0042,0,1,1.12,0,0,1.4,Normal Baseline Cash Withdrawal,0
1800.0,0.0258,0,0,3.63,0,0,0.48,Normal Baseline Cash Withdrawal,0
2600.0,0.0245,0,0,0.61,0,0,0.68,Normal Baseline Cash Withdrawal,0
4000.0,0.0318,0,0,2.72,0,0,1.63,Normal Baseline Cash Withdrawal,0
4200.0,0.0097,0,0,2.84,0,0,1.56,Normal Baseline Cash Withdrawal,0
1100.0,0.0231,0,1,0.54,0,0,0.31,Normal Baseline Cash Withdrawal,0
6000.0,0.0534,0,0,1.21,0,0,1.65,Normal Baseline Cash Withdrawal,0
700.0,0.07,0,1,3.0,0,0,0.24,Normal Baseline Cash Withdrawal,0
2400.0,0.0353,0,0,1.63,0,0,0.72,Normal Baseline Cash Withdrawal,0
5300.0,0.0257,0,1,6.9,0,0,1.23,Normal Baseline Cash Withdrawal,0
3000.0,0.0624,0,0,6.2,0,0,0.82,Normal Baseline Cash Withdrawal,0
2100.0,0.0007,0,2,1.42,0,0,0.66,Normal Baseline Cash Withdrawal,0
3000.0,0.0547,0,0,4.93,0,0,0.67,Normal Baseline Cash Withdrawal,0
3000.0,0.0526,0,0,0.31,0,0,1.16,Normal Baseline Cash Withdrawal,0
3000.0,0.0616,0,1,1.2,0,0,0.93,Normal Baseline Cash Withdrawal,0
700.0,0.0454,0,0,0.22,0,0,0.17,Normal Baseline Cash Withdrawal,0
3500.0,0.0062,0,1,2.73,0,0,1.31,Normal Baseline Cash Withdrawal,0
800.0,0.0546,0,1,2.0,0,0,0.38,Normal Baseline Cash Withdrawal,0
4500.0,0.0276,0,1,4.94,0,0,1.88,Normal Baseline Cash Withdrawal,0
5100.0,0.0749,0,1,1.95,0,0,1.16,Normal Baseline Cash Withdrawal,0
2600.0,0.0337,0,0,0.9,0,0,1.11,Normal Baseline Cash Withdrawal,0
3500.0,0.0677,0,1,4.31,0,1,1.46,Normal Baseline Cash Withdrawal,0
1700.0,0.0541,0,0,1.97,0,0,0.39,Normal Baseline Cash Withdrawal,0
2700.0,0.012,0,0,1.43,0,0,0.93,Normal Baseline Cash Withdrawal,0
4500.0,0.0231,0,0,0.89,0,0,2.19,Normal Baseline Cash Withdrawal,0
3800.0,0.0389,0,1,1.46,0,0,1.03,Normal Baseline Cash Withdrawal,0
6300.0,0.0353,0,0,0.14,0,0,1.81,Normal Baseline Cash Withdrawal,0
1800.0,0.0095,0,0,3.44,0,0,0.46,Normal Baseline Cash Withdrawal,0
4900.0,0.0433,0,0,2.49,0,0,1.58,Normal Baseline Cash Withdrawal,0
4300.0,0.062,0,1,1.85,0,0,1.08,Normal Baseline Cash Withdrawal,0
2700.0,0.0139,0,0,0.1,0,0,0.98,Normal Baseline Cash Withdrawal,0
2000.0,0.0703,0,1,6.71,0,0,0.67,Normal Baseline Cash Withdrawal,0
2900.0,0.0577,0,0,5.82,0,0,0.83,Normal Baseline Cash Withdrawal,0
400.0,0.0329,0,2,1.12,0,0,0.15,Normal Baseline Cash Withdrawal,0
4400.0,0.0305,0,0,1.55,0,0,1.74,Normal Baseline Cash Withdrawal,0
9400.0,0.0285,0,0,3.0,0,0,3.36,Normal Baseline Cash Withdrawal,0
2700.0,0.0501,0,3,3.54,0,0,0.98,Normal Baseline Cash Withdrawal,0
2900.0,0.0387,0,1,10.58,0,0,0.78,Normal Baseline Cash Withdrawal,0
3800.0,0.0583,0,0,2.81,0,0,0.99,Normal Baseline Cash Withdrawal,0
1600.0,0.004,0,1,1.35,0,0,0.5,Normal Baseline Cash Withdrawal,0
500.0,0.047,0,1,1.16,0,0,0.12,Normal Baseline Cash Withdrawal,0
1100.0,0.0268,0,0,1.34,0,0,0.29,Normal Baseline Cash Withdrawal,0
6600.0,0.0285,0,0,6.51,0,0,1.58,Normal Baseline Cash Withdrawal,0
1400.0,0.0817,0,0,0.95,0,0,0.47,Normal Baseline Cash Withdrawal,0
11000.0,0.0087,0,2,2.12,0,1,2.59,Normal Baseline Cash Withdrawal,0
1700.0,0.0863,0,1,0.18,0,0,0.66,Normal Baseline Cash Withdrawal,0
1000.0,0.0428,0,0,3.13,0,0,0.27,Normal Baseline Cash Withdrawal,0
2300.0,0.0116,0,2,3.91,0,0,0.54,Normal Baseline Cash Withdrawal,0
1500.0,0.0352,0,0,3.54,0,0,0.43,Normal Baseline Cash Withdrawal,0
2400.0,0.0361,0,0,1.34,0,0,0.7,Normal Baseline Cash Withdrawal,0
2500.0,0.0259,0,1,8.41,0,0,0.94,Normal Baseline Cash Withdrawal,0
800.0,0.0584,0,0,0.43,0,0,0.23,Normal Baseline Cash Withdrawal,0
1500.0,0.056,0,2,0.3,0,0,0.6,Normal Baseline Cash Withdrawal,0
4900.0,0.0028,0,1,2.19,0,0,1.45,Normal Baseline Cash Withdrawal,0
3600.0,0.0503,0,1,2.78,0,0,1.63,Normal Baseline Cash Withdrawal,0
3700.0,0.0524,0,0,2.23,0,0,1.27,Normal Baseline Cash Withdrawal,0
1600.0,0.0345,0,0,3.12,0,0,0.52,Normal Baseline Cash Withdrawal,0
2400.0,0.0377,0,0,2.46,0,0,0.9,Normal Baseline Cash Withdrawal,0
1400.0,0.0154,0,1,6.43,0,0,0.66,Normal Baseline Cash Withdrawal,0
2500.0,0.0799,0,1,8.58,0,0,0.93,Normal Baseline Cash Withdrawal,0
1100.0,0.0383,0,1,5.01,0,0,0.42,Normal Baseline Cash Withdrawal,0
23500.0,0.7311,1,3,96.5,1,3,11.09,AePS Biometric Spoof / Rogue Micro-ATM,1
6200.0,0.0483,0,1,2.19,0,0,2.5,Normal Baseline Cash Withdrawal,0
1800.0,0.0707,0,1,5.19,0,0,0.41,Normal Baseline Cash Withdrawal,0
800.0,0.0557,0,0,2.03,0,0,0.18,Normal Baseline Cash Withdrawal,0
2400.0,0.0064,0,1,3.73,0,0,1.15,Normal Baseline Cash Withdrawal,0
1700.0,0.0753,0,0,0.1,1,0,0.38,Normal Baseline Cash Withdrawal,0
1100.0,0.0479,0,2,5.59,0,0,0.52,Normal Baseline Cash Withdrawal,0
6700.0,0.0335,0,1,6.61,0,0,1.55,Normal Baseline Cash Withdrawal,0
3600.0,0.0583,0,1,6.3,0,0,0.92,Normal Baseline Cash Withdrawal,0
2600.0,0.0196,0,0,7.18,0,0,0.81,Normal Baseline Cash Withdrawal,0
3300.0,0.0712,0,0,5.4,0,0,0.89,Normal Baseline Cash Withdrawal,0
2600.0,0.0571,0,0,5.43,0,0,0.83,Normal Baseline Cash Withdrawal,0
900.0,0.0807,0,1,0.52,0,0,0.24,Normal Baseline Cash Withdrawal,0
1900.0,0.0755,0,0,8.32,0,0,0.93,Normal Baseline Cash Withdrawal,0
2500.0,0.0122,0,0,2.0,0,0,0.61,Normal Baseline Cash Withdrawal,0
4500.0,0.0413,0,1,7.68,0,0,1.87,Normal Baseline Cash Withdrawal,0
1500.0,0.0006,0,2,10.63,0,0,0.46,Normal Baseline Cash Withdrawal,0
4800.0,0.0492,0,1,1.27,0,1,1.68,Normal Baseline Cash Withdrawal,0
4000.0,0.057,0,0,0.99,0,0,1.67,Normal Baseline Cash Withdrawal,0
2700.0,0.0576,0,0,3.65,0,0,0.63,Normal Baseline Cash Withdrawal,0
2800.0,0.0677,0,0,6.21,0,0,1.15,Normal Baseline Cash Withdrawal,0
1500.0,0.0138,0,0,2.27,0,0,0.54,Normal Baseline Cash Withdrawal,0
5000.0,0.0201,0,2,3.18,0,0,1.93,Normal Baseline Cash Withdrawal,0
1300.0,0.042,0,1,0.1,0,0,0.48,Normal Baseline Cash Withdrawal,0
2200.0,0.0377,0,0,1.82,0,0,0.73,Normal Baseline Cash Withdrawal,0
1800.0,0.088,0,0,5.68,0,0,0.6,Normal Baseline Cash Withdrawal,0
2700.0,0.0079,0,0,0.78,0,0,1.28,Normal Baseline Cash Withdrawal,0
1200.0,0.0474,1,3,7.68,0,0,0.34,Normal Baseline Cash Withdrawal,0
2400.0,0.027,0,2,9.27,0,0,0.79,Normal Baseline Cash Withdrawal,0
1100.0,0.0198,0,1,2.5,0,0,0.45,Normal Baseline Cash Withdrawal,0
1000.0,0.0285,0,2,0.99,0,0,0.26,Normal Baseline Cash Withdrawal,0
7100.0,0.0046,0,1,3.16,0,0,3.35,Normal Baseline Cash Withdrawal,0
3000.0,0.0856,0,1,3.41,0,0,1.46,Normal Baseline Cash Withdrawal,0
2000.0,0.0792,0,1,0.29,0,0,0.79,Normal Baseline Cash Withdrawal,0
4500.0,0.0419,0,1,0.91,0,0,1.14,Normal Baseline Cash Withdrawal,0
900.0,0.0228,0,0,0.18,1,0,0.33,Normal Baseline Cash Withdrawal,0
4000.0,0.0721,0,0,2.59,0,0,1.21,Normal Baseline Cash Withdrawal,0
800.0,0.033,0,0,0.91,0,0,0.28,Normal Baseline Cash Withdrawal,0
8700.0,0.0622,0,1,1.67,0,0,2.74,Normal Baseline Cash Withdrawal,0
4600.0,0.0676,0,1,2.86,0,0,1.16,Normal Baseline Cash Withdrawal,0
3400.0,0.0542,0,0,7.46,0,0,1.25,Normal Baseline Cash Withdrawal,0
3000.0,0.0278,0,1,0.79,0,0,0.84,Normal Baseline Cash Withdrawal,0
4600.0,0.0779,0,1,3.47,0,0,1.98,Normal Baseline Cash Withdrawal,0
6000.0,0.0268,0,0,1.66,0,0,1.56,Normal Baseline Cash Withdrawal,0
1500.0,0.0493,0,1,1.14,0,0,0.54,Normal Baseline Cash Withdrawal,0
3700.0,0.0109,0,1,0.69,0,0,0.97,Normal Baseline Cash Withdrawal,0
3700.0,0.08,0,1,0.94,0,0,0.99,Normal Baseline Cash Withdrawal,0
2100.0,0.0246,0,2,5.25,0,0,0.82,Normal Baseline Cash Withdrawal,0
31500.0,0.3284,3,7,1664.81,0,0,8.11,Terminal Impossible Travel / Cloned Card,1
4400.0,0.0051,0,1,3.3,0,0,1.61,Normal Baseline Cash Withdrawal,0
3000.0,0.0038,0,1,7.11,0,0,0.8,Normal Baseline Cash Withdrawal,0
4300.0,0.0313,0,0,2.13,0,0,1.2,Normal Baseline Cash Withdrawal,0
3600.0,0.0259,0,0,4.81,0,0,1.25,Normal Baseline Cash Withdrawal,0
1800.0,0.0257,0,0,8.52,0,0,0.64,Normal Baseline Cash Withdrawal,0
1100.0,0.0107,0,2,11.39,0,0,0.27,Normal Baseline Cash Withdrawal,0
1400.0,0.0735,0,0,0.84,0,0,0.54,Normal Baseline Cash Withdrawal,0
2000.0,0.0275,0,0,1.18,0,0,0.46,Normal Baseline Cash Withdrawal,0
2700.0,0.0256,0,0,2.32,0,0,1.03,Normal Baseline Cash Withdrawal,0
7600.0,0.0415,0,0,0.12,0,0,2.24,Normal Baseline Cash Withdrawal,0
1400.0,0.0349,0,1,10.63,0,0,0.54,Normal Baseline Cash Withdrawal,0
10000.0,0.0732,0,0,3.46,0,0,2.44,Normal Baseline Cash Withdrawal,0
2400.0,0.0618,0,0,12.58,0,0,0.86,Normal Baseline Cash Withdrawal,0
1900.0,0.0285,0,1,0.21,0,0,0.47,Normal Baseline Cash Withdrawal,0
3000.0,0.0009,0,0,0.82,0,0,1.29,Normal Baseline Cash Withdrawal,0
2400.0,0.0421,1,1,0.57,0,0,0.84,Normal Baseline Cash Withdrawal,0
1300.0,0.009,0,1,3.35,0,0,0.38,Normal Baseline Cash Withdrawal,0
1500.0,0.0216,0,0,0.76,0,0,0.5,Normal Baseline Cash Withdrawal,0
4100.0,0.0425,0,0,2.76,0,0,1.23,Normal Baseline Cash Withdrawal,0
1600.0,0.0353,0,1,4.07,0,0,0.44,Normal Baseline Cash Withdrawal,0
2600.0,0.0083,0,3,9.33,0,0,0.68,Normal Baseline Cash Withdrawal,0
2600.0,0.0498,0,0,0.23,0,0,1.0,Normal Baseline Cash Withdrawal,0
1100.0,0.0181,0,1,2.93,0,0,0.45,Normal Baseline Cash Withdrawal,0
5200.0,0.0092,0,0,0.1,0,0,1.67,Normal Baseline Cash Withdrawal,0
1200.0,0.0487,0,0,1.7,0,0,0.4,Normal Baseline Cash Withdrawal,0
2900.0,0.0378,0,0,1.5,0,0,1.06,Normal Baseline Cash Withdrawal,0
3300.0,0.0159,0,0,3.43,0,0,1.33,Normal Baseline Cash Withdrawal,0
2300.0,0.0401,0,1,0.32,0,0,1.05,Normal Baseline Cash Withdrawal,0
5300.0,0.0889,0,0,2.53,0,0,1.78,Normal Baseline Cash Withdrawal,0
1200.0,0.0002,0,1,1.06,0,0,0.4,Normal Baseline Cash Withdrawal,0
2200.0,0.0052,0,1,1.1,0,0,0.75,Normal Baseline Cash Withdrawal,0
3200.0,0.0008,0,1,4.17,0,0,1.37,Normal Baseline Cash Withdrawal,0
1900.0,0.0735,0,0,0.29,0,0,0.76,Normal Baseline Cash Withdrawal,0
2200.0,0.0488,0,0,0.73,0,0,0.75,Normal Baseline Cash Withdrawal,0
3600.0,0.0634,1,1,3.24,0,0,1.1,Normal Baseline Cash Withdrawal,0
3000.0,0.0282,0,0,1.15,0,0,0.67,Normal Baseline Cash Withdrawal,0
1500.0,0.0815,0,0,0.1,0,0,0.4,Normal Baseline Cash Withdrawal,0
2800.0,0.0494,0,0,1.19,0,0,1.3,Normal Baseline Cash Withdrawal,0
700.0,0.0112,0,0,2.57,0,0,0.22,Normal Baseline Cash Withdrawal,0
11600.0,0.0176,0,1,2.08,0,0,4.22,Normal Baseline Cash Withdrawal,0
6700.0,0.0412,0,0,1.26,0,0,1.6,Normal Baseline Cash Withdrawal,0
4000.0,0.0343,0,0,9.3,0,0,1.19,Normal Baseline Cash Withdrawal,0
900.0,0.0659,0,0,0.37,0,0,0.35,Normal Baseline Cash Withdrawal,0
1100.0,0.0049,0,1,4.83,0,1,0.29,Normal Baseline Cash Withdrawal,0
1000.0,0.0215,0,1,0.55,0,0,0.34,Normal Baseline Cash Withdrawal,0
700.0,0.0889,0,1,2.42,0,0,0.17,Normal Baseline Cash Withdrawal,0
1000.0,0.031,0,2,0.89,0,0,0.35,Normal Baseline Cash Withdrawal,0
1500.0,0.0844,0,2,0.63,0,0,0.73,Normal Baseline Cash Withdrawal,0
2200.0,0.0131,0,2,0.37,0,0,0.73,Normal Baseline Cash Withdrawal,0
1200.0,0.0378,0,0,7.35,0,0,0.42,Normal Baseline Cash Withdrawal,0
2100.0,0.0533,0,1,1.95,0,0,0.47,Normal Baseline Cash Withdrawal,0
2200.0,0.0103,0,1,0.33,0,0,0.57,Normal Baseline Cash Withdrawal,0
1400.0,0.0264,0,1,10.22,0,0,0.43,Normal Baseline Cash Withdrawal,0
4800.0,0.0853,0,4,1.06,0,0,1.13,Normal Baseline Cash Withdrawal,0
7400.0,0.012,0,0,4.41,0,0,2.44,Normal Baseline Cash Withdrawal,0
1700.0,0.0012,0,1,0.84,0,0,0.75,Normal Baseline Cash Withdrawal,0
1000.0,0.0427,0,0,2.15,0,0,0.29,Normal Baseline Cash Withdrawal,0
1500.0,0.0576,0,0,2.16,0,0,0.46,Normal Baseline Cash Withdrawal,0
3100.0,0.0693,0,1,2.22,0,0,1.24,Normal Baseline Cash Withdrawal,0
1900.0,0.052,0,1,1.16,0,0,0.85,Normal Baseline Cash Withdrawal,0
5100.0,0.0151,0,1,3.62,0,0,1.22,Normal Baseline Cash Withdrawal,0
4000.0,0.0057,0,0,1.65,0,0,1.72,Normal Baseline Cash Withdrawal,0
1400.0,0.0198,0,0,1.96,0,0,0.52,Normal Baseline Cash Withdrawal,0
5200.0,0.0344,0,1,2.93,0,0,1.54,Normal Baseline Cash Withdrawal,0
1300.0,0.0398,0,1,5.26,0,0,0.31,Normal Baseline Cash Withdrawal,0
4100.0,0.0543,0,0,0.58,0,0,0.99,Normal Baseline Cash Withdrawal,0
1400.0,0.0563,0,1,0.44,0,0,0.32,Normal Baseline Cash Withdrawal,0
2700.0,0.0465,0,0,0.27,0,0,0.6,Normal Baseline Cash Withdrawal,0
1300.0,0.0376,0,0,2.06,0,0,0.44,Normal Baseline Cash Withdrawal,0
1000.0,0.0547,0,0,4.89,0,0,0.4,Normal Baseline Cash Withdrawal,0
3300.0,0.04,0,1,7.64,0,0,0.88,Normal Baseline Cash Withdrawal,0
900.0,0.0605,0,0,3.5,0,0,0.39,Normal Baseline Cash Withdrawal,0
3600.0,0.0088,0,0,1.42,0,0,1.24,Normal Baseline Cash Withdrawal,0
3700.0,0.0486,0,0,1.62,0,0,1.35,Normal Baseline Cash Withdrawal,0
1400.0,0.0609,0,0,0.1,0,0,0.36,Normal Baseline Cash Withdrawal,0
7000.0,0.0449,0,2,6.01,0,0,2.63,Normal Baseline Cash Withdrawal,0
6200.0,0.0099,0,0,7.06,0,0,2.22,Normal Baseline Cash Withdrawal,0
1900.0,0.026,0,0,3.23,0,0,0.46,Normal Baseline Cash Withdrawal,0
2800.0,0.0505,0,0,4.15,0,0,0.76,Normal Baseline Cash Withdrawal,0
1500.0,0.0292,0,1,2.98,0,0,0.51,Normal Baseline Cash Withdrawal,0
2300.0,0.0234,0,3,1.49,0,0,0.72,Normal Baseline Cash Withdrawal,0
1100.0,0.0239,0,3,1.11,0,0,0.29,Normal Baseline Cash Withdrawal,0
4900.0,0.0789,0,0,3.36,0,0,1.27,Normal Baseline Cash Withdrawal,0
1700.0,0.0247,0,0,1.58,0,0,0.47,Normal Baseline Cash Withdrawal,0
4200.0,0.0516,0,0,1.31,0,0,1.06,Normal Baseline Cash Withdrawal,0
2400.0,0.017,0,2,1.12,0,0,0.66,Normal Baseline Cash Withdrawal,0
1000.0,0.0738,0,0,2.51,0,0,0.24,Normal Baseline Cash Withdrawal,0
2400.0,0.0545,0,2,5.26,0,0,0.54,Normal Baseline Cash Withdrawal,0
1000.0,0.0034,0,1,1.63,0,0,0.43,Normal Baseline Cash Withdrawal,0
2000.0,0.0117,0,3,8.37,0,0,0.7,Normal Baseline Cash Withdrawal,0
3400.0,0.0193,0,1,4.0,0,0,1.49,Normal Baseline Cash Withdrawal,0
1700.0,0.0268,0,1,2.64,0,0,0.52,Normal Baseline Cash Withdrawal,0
2200.0,0.0586,0,0,3.82,0,0,0.5,Normal Baseline Cash Withdrawal,0
3400.0,0.0336,0,0,1.2,0,0,0.93,Normal Baseline Cash Withdrawal,0
3000.0,0.0011,0,0,10.91,0,0,0.94,Normal Baseline Cash Withdrawal,0
1100.0,0.0166,0,0,0.92,0,0,0.4,Normal Baseline Cash Withdrawal,0
4900.0,0.025,0,0,1.24,0,0,1.22,Normal Baseline Cash Withdrawal,0
1200.0,0.0081,0,1,0.88,0,0,0.4,Normal Baseline Cash Withdrawal,0
800.0,0.0641,0,0,3.0,0,0,0.3,Normal Baseline Cash Withdrawal,0
1200.0,0.0509,0,1,1.98,0,0,0.33,Normal Baseline Cash Withdrawal,0
1000.0,0.0598,0,0,3.64,0,0,0.32,Normal Baseline Cash Withdrawal,0
6600.0,0.0193,0,0,4.17,0,0,2.67,Normal Baseline Cash Withdrawal,0
1500.0,0.0147,0,0,2.71,0,0,0.63,Normal Baseline Cash Withdrawal,0
1900.0,0.0346,0,2,0.3,0,0,0.73,Normal Baseline Cash Withdrawal,0
800.0,0.0336,0,1,3.13,0,0,0.39,Normal Baseline Cash Withdrawal,0
1600.0,0.0065,0,1,4.55,0,0,0.43,Normal Baseline Cash Withdrawal,0
1100.0,0.0233,0,0,0.69,0,0,0.28,Normal Baseline Cash Withdrawal,0
1700.0,0.0504,0,1,2.86,0,0,0.64,Normal Baseline Cash Withdrawal,0
2500.0,0.0263,0,1,3.03,0,0,0.59,Normal Baseline Cash Withdrawal,0
1900.0,0.0047,0,3,6.39,0,0,0.47,Normal Baseline Cash Withdrawal,0
1500.0,0.0868,0,0,0.93,0,0,0.51,Normal Baseline Cash Withdrawal,0
4900.0,0.0172,0,0,2.78,0,0,1.28,Normal Baseline Cash Withdrawal,0
28500.0,0.4354,2,4,369.27,1,1,7.56,Terminal Impossible Travel / Cloned Card,1
1400.0,0.0337,0,1,0.11,0,0,0.34,Normal Baseline Cash Withdrawal,0
3800.0,0.0512,0,1,3.17,0,0,1.43,Normal Baseline Cash Withdrawal,0
4000.0,0.0088,0,2,2.47,0,0,1.13,Normal Baseline Cash Withdrawal,0
1800.0,0.0169,0,0,2.74,0,0,0.88,Normal Baseline Cash Withdrawal,0
2800.0,0.0158,0,1,3.11,0,0,1.38,Normal Baseline Cash Withdrawal,0
4100.0,0.0772,0,0,2.4,0,0,0.98,Normal Baseline Cash Withdrawal,0
1300.0,0.0557,0,0,1.46,0,0,0.39,Normal Baseline Cash Withdrawal,0
2300.0,0.05,0,2,19.97,0,0,0.9,Normal Baseline Cash Withdrawal,0
4400.0,0.0782,0,1,5.26,0,0,2.08,Normal Baseline Cash Withdrawal,0
1700.0,0.0799,0,0,0.34,0,0,0.56,Normal Baseline Cash Withdrawal,0
700.0,0.0651,0,3,0.11,0,0,0.27,Normal Baseline Cash Withdrawal,0
3300.0,0.0279,0,1,3.9,0,0,1.04,Normal Baseline Cash Withdrawal,0
900.0,0.0515,0,0,0.33,0,0,0.22,Normal Baseline Cash Withdrawal,0
1300.0,0.0553,0,0,1.89,0,0,0.32,Normal Baseline Cash Withdrawal,0
4100.0,0.0823,0,1,2.32,0,0,0.94,Normal Baseline Cash Withdrawal,0
2600.0,0.0118,0,1,8.82,0,0,0.74,Normal Baseline Cash Withdrawal,0
500.0,0.0345,0,0,2.68,0,0,0.2,Normal Baseline Cash Withdrawal,0
4400.0,0.0076,0,0,2.33,0,0,1.14,Normal Baseline Cash Withdrawal,0
7300.0,0.0324,0,1,3.38,0,0,2.54,Normal Baseline Cash Withdrawal,0
2100.0,0.0681,0,0,3.25,0,0,1.02,Normal Baseline Cash Withdrawal,0
900.0,0.0088,0,0,5.55,0,0,0.27,Normal Baseline Cash Withdrawal,0
3100.0,0.0536,0,0,2.6,0,0,0.72,Normal Baseline Cash Withdrawal,0
4200.0,0.0149,0,0,11.4,0,0,1.91,Normal Baseline Cash Withdrawal,0
2100.0,0.0151,0,4,4.81,0,0,0.68,Normal Baseline Cash Withdrawal,0
900.0,0.0663,0,0,6.61,0,0,0.21,Normal Baseline Cash Withdrawal,0
3200.0,0.0332,0,3,0.13,0,0,0.73,Normal Baseline Cash Withdrawal,0
1500.0,0.035,0,0,3.53,0,0,0.42,Normal Baseline Cash Withdrawal,0
2500.0,0.0312,0,1,0.98,0,0,0.74,Normal Baseline Cash Withdrawal,0
4800.0,0.0828,0,1,3.77,1,0,1.2,Normal Baseline Cash Withdrawal,0
1700.0,0.0461,0,1,2.7,0,0,0.83,Normal Baseline Cash Withdrawal,0
1200.0,0.0184,0,1,3.89,1,0,0.28,Normal Baseline Cash Withdrawal,0
1200.0,0.0788,0,3,0.68,0,1,0.31,Normal Baseline Cash Withdrawal,0
1800.0,0.0078,0,2,0.42,0,0,0.6,Normal Baseline Cash Withdrawal,0
2800.0,0.0647,0,2,4.87,0,0,1.34,Normal Baseline Cash Withdrawal,0
5100.0,0.0499,0,0,3.82,0,0,2.2,Normal Baseline Cash Withdrawal,0
2500.0,0.041,0,0,2.13,0,0,0.7,Normal Baseline Cash Withdrawal,0
4900.0,0.038,0,1,1.42,0,0,1.59,Normal Baseline Cash Withdrawal,0
700.0,0.0747,0,0,2.7,0,0,0.3,Normal Baseline Cash Withdrawal,0
1800.0,0.0266,0,1,1.79,0,0,0.8,Normal Baseline Cash Withdrawal,0
1400.0,0.0203,0,1,0.55,0,0,0.33,Normal Baseline Cash Withdrawal,0
3400.0,0.0362,0,0,1.05,0,0,1.6,Normal Baseline Cash Withdrawal,0
1300.0,0.0454,0,3,4.5,0,0,0.36,Normal Baseline Cash Withdrawal,0
7500.0,0.0598,0,0,1.3,0,0,3.24,Normal Baseline Cash Withdrawal,0
1100.0,0.052,0,2,3.47,0,0,0.48,Normal Baseline Cash Withdrawal,0
1300.0,0.0542,0,1,7.63,0,0,0.31,Normal Baseline Cash Withdrawal,0
1100.0,0.0355,0,1,3.8,0,0,0.53,Normal Baseline Cash Withdrawal,0
9500.0,0.5149,3,5,50.79,1,4,3.63,Nocturnal ATM Cash-Out with PIN Failures,1
1400.0,0.0178,0,1,0.57,0,0,0.51,Normal Baseline Cash Withdrawal,0
800.0,0.0503,0,1,0.5,0,0,0.26,Normal Baseline Cash Withdrawal,0
2600.0,0.0312,0,1,3.83,0,0,0.89,Normal Baseline Cash Withdrawal,0
1800.0,0.0442,0,4,1.93,0,0,0.77,Normal Baseline Cash Withdrawal,0
4300.0,0.036,0,2,2.97,0,0,2.14,Normal Baseline Cash Withdrawal,0
900.0,0.041,0,2,0.34,0,0,0.31,Normal Baseline Cash Withdrawal,0
2500.0,0.0473,0,2,5.35,0,0,1.03,Normal Baseline Cash Withdrawal,0
2500.0,0.041,0,1,0.78,0,0,0.59,Normal Baseline Cash Withdrawal,0
7000.0,0.0586,0,0,4.23,0,0,1.62,Normal Baseline Cash Withdrawal,0
1000.0,0.0519,0,2,1.77,0,0,0.27,Normal Baseline Cash Withdrawal,0
1000.0,0.0272,0,2,1.57,0,0,0.3,Normal Baseline Cash Withdrawal,0
5700.0,0.0751,0,2,6.15,0,0,1.83,Normal Baseline Cash Withdrawal,0
3100.0,0.0066,0,1,0.52,0,0,0.89,Normal Baseline Cash Withdrawal,0
5000.0,0.0057,0,0,0.36,0,0,1.24,Normal Baseline Cash Withdrawal,0
3700.0,0.009,0,0,1.13,0,0,1.44,Normal Baseline Cash Withdrawal,0
1300.0,0.0331,0,1,1.73,0,0,0.44,Normal Baseline Cash Withdrawal,0
1500.0,0.0351,0,0,0.54,0,0,0.6,Normal Baseline Cash Withdrawal,0
1900.0,0.0305,0,0,3.59,0,0,0.46,Normal Baseline Cash Withdrawal,0
1500.0,0.0658,0,0,0.41,0,0,0.36,Normal Baseline Cash Withdrawal,0
5700.0,0.0298,0,1,5.99,0,0,1.38,Normal Baseline Cash Withdrawal,0
6300.0,0.0491,0,1,0.68,0,0,3.01,Normal Baseline Cash Withdrawal,0
2100.0,0.0428,0,1,0.1,0,0,0.68,Normal Baseline Cash Withdrawal,0
2800.0,0.0374,0,0,12.93,0,0,1.19,Normal Baseline Cash Withdrawal,0
5800.0,0.0426,0,1,1.36,0,0,1.67,Normal Baseline Cash Withdrawal,0
2700.0,0.0275,0,1,1.99,0,0,0.6,Normal Baseline Cash Withdrawal,0
2900.0,0.0592,0,0,2.45,0,0,1.01,Normal Baseline Cash Withdrawal,0
7100.0,0.0034,0,0,6.71,0,0,3.01,Normal Baseline Cash Withdrawal,0
3700.0,0.0028,0,0,1.35,0,0,1.74,Normal Baseline Cash Withdrawal,0
1900.0,0.0803,0,1,3.11,0,0,0.57,Normal Baseline Cash Withdrawal,0
2700.0,0.0618,0,0,8.02,0,0,0.66,Normal Baseline Cash Withdrawal,0
900.0,0.0271,0,0,2.97,0,0,0.41,Normal Baseline Cash Withdrawal,0
4700.0,0.027,0,1,3.16,1,0,1.35,Normal Baseline Cash Withdrawal,0
1300.0,0.0297,0,1,8.31,0,0,0.35,Normal Baseline Cash Withdrawal,0
1600.0,0.0098,0,0,3.21,0,0,0.39,Normal Baseline Cash Withdrawal,0
1100.0,0.018,0,0,0.1,0,0,0.36,Normal Baseline Cash Withdrawal,0
1400.0,0.0792,0,0,4.35,0,0,0.34,Normal Baseline Cash Withdrawal,0
3600.0,0.0129,0,1,3.03,0,0,1.23,Normal Baseline Cash Withdrawal,0
2800.0,0.0507,0,1,1.36,0,0,0.76,Normal Baseline Cash Withdrawal,0
